transID,userID,catID,transAmt,transDate,createdAt,updatedAt,transDesc,transPaymentMethod
1ac0507b-9c67-4946-9afc-595c536e9df3,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.88,2025-07-26,2025-07-26 11:40:00.000000,2025-07-26 11:40:00.000000,Movie tickets,Credit Card
60c845b6-10a4-431a-a47f-15d0a9ae71a0,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,10.11,2025-07-27,2025-07-27 15:22:00.000000,2025-07-27 15:22:00.000000,MRT fare to work,Bank Transfer
2b41ead6-ea0a-46f8-a198-ed99c91b4433,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2.29,2025-07-28,2025-07-28 22:57:00.000000,2025-07-28 22:57:00.000000,Concert,Bank Transfer
a23175e1-063f-40ae-821b-34017b52b40e,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,6.95,2025-07-29,2025-07-29 11:19:00.000000,2025-07-29 11:19:00.000000,Dinner,EZ-Link
15765fce-c606-4688-a044-6e565318b8d3,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.64,2025-07-29,2025-07-29 12:32:00.000000,2025-07-29 12:32:00.000000,Petrol,Credit Card
2fdd61a6-ddfe-4748-a3a5-8b90eb6903e4,86716dc1-061e-4879-bd5b-ab4701d22dc6,e5844fa7-c620-4d55-a4b4-2b4d437950fb,28.79,2025-07-29,2025-07-29 08:02:00.000000,2025-07-29 08:02:00.000000,Water bill,PayNow
29fcd6c2-f059-4313-b5e4-d1efd3acaf60,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.74,2025-07-29,2025-07-29 20:08:00.000000,2025-07-29 20:08:00.000000,Petrol,Credit Card
afac023e-9589-4c0d-a482-437dd08958e8,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,6.35,2025-07-29,2025-07-29 21:40:00.000000,2025-07-29 21:40:00.000000,Snacks,Bank Transfer
a142a89e-337a-43ad-998e-23991f9f74aa,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,3.33,2025-07-30,2025-07-30 15:33:00.000000,2025-07-30 15:33:00.000000,Movie tickets,EZ-Link
e3f0dcaa-ad07-4f0d-ad86-065d79e13afe,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.6,2025-07-30,2025-07-30 19:06:00.000000,2025-07-30 19:06:00.000000,Bus fare,Bank Transfer
c42990e3-29b3-477d-b1bf-529e94c663e4,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.86,2025-07-30,2025-07-30 20:07:00.000000,2025-07-30 20:07:00.000000,Game purchase,EZ-Link
42fe3487-1d18-41ad-a6f4-61eba95c1861,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.47,2025-07-31,2025-07-31 22:22:00.000000,2025-07-31 22:22:00.000000,popular,PayNow
8974765f-d36c-4e5b-be12-701f1e9a529e,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,2.63,2025-08-01,2025-08-01 09:25:00.000000,2025-08-01 09:25:00.000000,Dinner at hawker center,PayNow
200f1c1d-bc18-4eed-8433-3781a10d50f9,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,1.94,2025-08-01,2025-08-01 21:47:00.000000,2025-08-01 21:47:00.000000,Coffee,Bank Transfer
e8764552-6b4b-4fa6-952a-05a5fbfa26f9,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.33,2025-08-01,2025-08-01 10:56:00.000000,2025-08-01 10:56:00.000000,MRT fare to work,EZ-Link
dcbbb138-d303-4ff3-b2b7-fec3839d72cc,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,4.14,2025-08-02,2025-08-02 13:40:00.000000,2025-08-02 13:40:00.000000,Netflix subscription,EZ-Link
2ab809ce-37cb-4fce-a0eb-5a1c70e2cabf,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.41,2025-08-02,2025-08-02 06:36:00.000000,2025-08-02 06:36:00.000000,transport,Cash
ca2ec7d6-318d-43a2-9267-b0b01d30d008,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.04,2025-08-02,2025-08-02 09:32:00.000000,2025-08-02 09:32:00.000000,transport,PayNow
2e35c360-2fed-41f0-a46f-743597dbd830,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.38,2025-08-03,2025-08-03 07:23:00.000000,2025-08-03 07:23:00.000000,Grab ride,PayNow
4ef04777-d7b2-4fec-8838-46a78ea737c1,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,7.2,2025-08-04,2025-08-04 07:21:00.000000,2025-08-04 07:21:00.000000,McDonald's,Bank Transfer
799a808a-4ebc-43db-bd47-8aa3f6ed78f5,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,3.44,2025-08-04,2025-08-04 15:13:00.000000,2025-08-04 15:13:00.000000,Movie tickets,PayNow
89a43c00-940d-4c81-b19c-e63a3ad12fb0,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.02,2025-08-04,2025-08-04 19:44:00.000000,2025-08-04 19:44:00.000000,MRT fare to work,PayNow
0573cb26-1b47-453a-a279-0d0240715b5e,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,3.34,2025-08-04,2025-08-04 11:46:00.000000,2025-08-04 11:46:00.000000,Lunch at food court,Credit Card
6ef82d23-1032-470d-af7e-9c9ca7bf8bbf,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.79,2025-08-04,2025-08-04 15:55:00.000000,2025-08-04 15:55:00.000000,Taxi,EZ-Link
b4cbeb7c-62fa-40bd-9151-c2220111b28a,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,9.01,2025-08-04,2025-08-04 18:19:00.000000,2025-08-04 18:19:00.000000,Snacks,Credit Card
01e790e8-5256-4ea3-8e58-89dde573ea96,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,6.37,2025-08-05,2025-08-05 06:01:00.000000,2025-08-05 06:01:00.000000,Lunch,PayNow
0ba84129-0b90-4648-9ddf-1fc604b42b86,86716dc1-061e-4879-bd5b-ab4701d22dc6,e5844fa7-c620-4d55-a4b4-2b4d437950fb,23.91,2025-08-05,2025-08-05 19:51:00.000000,2025-08-05 19:51:00.000000,Electricity bill,Credit Card
74f70af9-c90e-49b5-9bd0-e0be723347a1,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.87,2025-08-05,2025-08-05 10:21:00.000000,2025-08-05 10:21:00.000000,Grab ride,Bank Transfer
f0466fa1-7551-48f4-84bf-d0a70dcbac53,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,7.16,2025-08-05,2025-08-05 10:39:00.000000,2025-08-05 10:39:00.000000,Coffee,Cash
43ba2b42-5916-484e-bcae-9eccbad21f9d,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.46,2025-08-06,2025-08-06 12:18:00.000000,2025-08-06 12:18:00.000000,Petrol,PayNow
1244f6b6-e6c0-4f75-861c-c2da9b5f1502,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.64,2025-08-06,2025-08-06 22:08:00.000000,2025-08-06 22:08:00.000000,Grab ride,PayNow
79156dab-63d1-437d-8c1f-11e0780ca278,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.97,2025-08-06,2025-08-06 06:03:00.000000,2025-08-06 06:03:00.000000,Snacks,EZ-Link
045b5f8b-2af5-4b24-a4ee-67b804ca884a,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.03,2025-08-06,2025-08-06 22:30:00.000000,2025-08-06 22:30:00.000000,Taxi,Bank Transfer
09450340-1f6b-4a33-b5fb-bb7914ddb945,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.78,2025-08-06,2025-08-06 20:46:00.000000,2025-08-06 20:46:00.000000,McDonald's,Bank Transfer
040185d5-7261-498f-a577-72499ac20cc9,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,4.85,2025-08-06,2025-08-06 16:15:00.000000,2025-08-06 16:15:00.000000,McDonald's,PayNow
acffb4e7-6414-4304-8696-d5fcdd275491,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.17,2025-08-06,2025-08-06 22:00:00.000000,2025-08-06 22:00:00.000000,MRT fare to work,Bank Transfer
73b33032-df7b-4477-a1e2-4a79ec4a7461,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,7.37,2025-08-07,2025-08-07 14:06:00.000000,2025-08-07 14:06:00.000000,Snacks,Bank Transfer
f81cdd1f-61f2-4d70-b9b9-5d604fb6d401,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.0,2025-08-07,2025-08-07 08:26:00.000000,2025-08-07 08:26:00.000000,Netflix subscription,Credit Card
2d4b07b7-2561-414f-81eb-016be8fdc3fc,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.39,2025-08-08,2025-08-08 06:53:00.000000,2025-08-08 06:53:00.000000,Netflix subscription,Bank Transfer
f64ee98a-c3ad-4507-88c5-9aa45c5af748,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.18,2025-08-08,2025-08-08 20:20:00.000000,2025-08-08 20:20:00.000000,transport,Bank Transfer
8c693526-9694-4cf4-ba10-45e0d50bfcf5,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,4.95,2025-08-08,2025-08-08 06:08:00.000000,2025-08-08 06:08:00.000000,popular,Bank Transfer
9e819ae2-a4d1-4a5c-ba6e-de3dd8fee17f,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,4.75,2025-08-09,2025-08-09 11:38:00.000000,2025-08-09 11:38:00.000000,Movie tickets,EZ-Link
2f5713eb-2a79-43d1-9057-3f71ee218d2d,86716dc1-061e-4879-bd5b-ab4701d22dc6,e5844fa7-c620-4d55-a4b4-2b4d437950fb,19.17,2025-08-09,2025-08-09 21:22:00.000000,2025-08-09 21:22:00.000000,Phone bill,PayNow
6bd16266-6259-4b31-b3f2-5e468d85d10d,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,10.86,2025-08-09,2025-08-09 13:55:00.000000,2025-08-09 13:55:00.000000,Bubble tea,Credit Card
e1dd9066-e015-40d4-af60-794855edcc2d,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,1.02,2025-08-10,2025-08-10 18:28:00.000000,2025-08-10 18:28:00.000000,Dinner at hawker center,Credit Card
b51b0478-3ec0-4571-8090-3c17dd28aac0,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.98,2025-08-10,2025-08-10 08:44:00.000000,2025-08-10 08:44:00.000000,Taxi,PayNow
054119bf-b40b-48e7-aa67-841525cddca0,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.41,2025-08-10,2025-08-10 12:35:00.000000,2025-08-10 12:35:00.000000,Grab ride,Cash
73b70242-7789-4a5e-a894-38f8976db5d3,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.96,2025-08-10,2025-08-10 22:34:00.000000,2025-08-10 22:34:00.000000,MRT fare to work,Bank Transfer
79bcb4e0-64fa-42ae-b20c-5b2b16996e8c,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.27,2025-08-11,2025-08-11 18:46:00.000000,2025-08-11 18:46:00.000000,Grab ride,Credit Card
a21c0696-255c-46f0-8fa7-aa4344dabb01,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.95,2025-08-11,2025-08-11 21:22:00.000000,2025-08-11 21:22:00.000000,Netflix subscription,PayNow
5f9a4a27-0340-4b59-8392-3e471ca3252a,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.79,2025-08-11,2025-08-11 15:50:00.000000,2025-08-11 15:50:00.000000,Taxi,EZ-Link
ff5daa88-1710-4045-b052-90f568df102f,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.61,2025-08-11,2025-08-11 20:36:00.000000,2025-08-11 20:36:00.000000,Grab ride,EZ-Link
6c8721f1-9ed0-4ae8-bb39-4a4f4f87a6f0,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.57,2025-08-12,2025-08-12 11:49:00.000000,2025-08-12 11:49:00.000000,Grab ride,Bank Transfer
2d8f0407-b78b-491e-83aa-221d8877c90c,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,8.65,2025-08-12,2025-08-12 07:25:00.000000,2025-08-12 07:25:00.000000,Lunch,Bank Transfer
218268cc-801a-4cd2-a273-efcc3831ca9d,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.18,2025-08-12,2025-08-12 19:41:00.000000,2025-08-12 19:41:00.000000,Taxi,Credit Card
5a6e08b8-95d3-46cb-a295-ac019eb6f5ff,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.01,2025-08-12,2025-08-12 21:03:00.000000,2025-08-12 21:03:00.000000,McDonald's,Cash
500eacde-6a5a-4cba-bceb-56e3c4ffe891,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.71,2025-08-12,2025-08-12 12:56:00.000000,2025-08-12 12:56:00.000000,Lunch,Bank Transfer
6ba5b513-a86c-4d4c-8654-da45b766a192,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,4.05,2025-08-13,2025-08-13 22:08:00.000000,2025-08-13 22:08:00.000000,Snacks,Bank Transfer
5b1ec355-4535-4337-987f-65e6849ab719,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.15,2025-08-13,2025-08-13 17:07:00.000000,2025-08-13 17:07:00.000000,lunchh,EZ-Link
704e7bb2-0c36-4ce5-b8c3-6ff1b3454552,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,7.28,2025-08-14,2025-08-14 07:35:00.000000,2025-08-14 07:35:00.000000,Game purchase,PayNow
f591898c-302d-4cf3-a6aa-cc371c65f072,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,3.87,2025-08-15,2025-08-15 11:32:00.000000,2025-08-15 11:32:00.000000,Movie tickets,Bank Transfer
6d142589-335d-4312-ac98-14b1cae6ff32,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,4.79,2025-08-15,2025-08-15 11:39:00.000000,2025-08-15 11:39:00.000000,Spotify,Bank Transfer
c7ddf0d9-75f0-475f-bede-9022c21213d9,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,2.29,2025-08-15,2025-08-15 15:29:00.000000,2025-08-15 15:29:00.000000,Dinner,Credit Card
a9c044a7-b04a-45f2-a0b5-7390acb27509,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,7.87,2025-08-16,2025-08-16 13:28:00.000000,2025-08-16 13:28:00.000000,Bubble tea,Credit Card
b007b5af-55d9-4829-b444-f5102aa4868f,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,6.22,2025-08-16,2025-08-16 19:12:00.000000,2025-08-16 19:12:00.000000,Snacks,Cash
78377742-4353-43a7-a745-e02008a2f8e3,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,3.62,2025-08-16,2025-08-16 11:16:00.000000,2025-08-16 11:16:00.000000,Dinner at hawker center,Cash
deec89f0-9679-448e-b7e6-6ee02535dc6a,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.35,2025-08-16,2025-08-16 11:29:00.000000,2025-08-16 11:29:00.000000,Grab ride,Credit Card
a9946a91-63f0-4bb6-9c70-8b223179823a,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.54,2025-08-16,2025-08-16 19:53:00.000000,2025-08-16 19:53:00.000000,transport,Credit Card
ea27d6c4-4a5e-4755-b4b8-62a321384986,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,2.98,2025-08-17,2025-08-17 16:09:00.000000,2025-08-17 16:09:00.000000,popular,EZ-Link
92b92b16-d994-4252-aaf3-c0a011979314,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.82,2025-08-18,2025-08-18 16:48:00.000000,2025-08-18 16:48:00.000000,Petrol,Cash
016ba19e-e06f-4b23-9330-972081cf14b6,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.48,2025-08-18,2025-08-18 11:14:00.000000,2025-08-18 11:14:00.000000,Petrol,Bank Transfer
1c851ac3-eb0d-42d0-9fe4-cf6babda573e,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.6,2025-08-19,2025-08-19 10:43:00.000000,2025-08-19 10:43:00.000000,transport,EZ-Link
8ceeee5e-dbdc-4558-877c-e3fa47179581,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,8.02,2025-08-19,2025-08-19 12:52:00.000000,2025-08-19 12:52:00.000000,Movie tickets,Bank Transfer
dc445d82-0083-4bc5-bd71-6af7d5c20db8,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,4.32,2025-08-19,2025-08-19 07:13:00.000000,2025-08-19 07:13:00.000000,Dinner,EZ-Link
c38266ea-3142-4454-a3e7-cfff32811621,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.33,2025-08-19,2025-08-19 16:29:00.000000,2025-08-19 16:29:00.000000,Bus fare,Bank Transfer
3b703671-494b-43cc-a1e0-a07992d07428,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,8.24,2025-08-20,2025-08-20 07:17:00.000000,2025-08-20 07:17:00.000000,Snacks,PayNow
e55e9346-c3ac-431d-b950-295d9bffc69f,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,9.69,2025-08-20,2025-08-20 18:47:00.000000,2025-08-20 18:47:00.000000,popular,EZ-Link
deb5686b-d854-49ed-848d-8c9fe1494509,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.7,2025-08-20,2025-08-20 21:39:00.000000,2025-08-20 21:39:00.000000,transport,Credit Card
faab4f82-fd95-4b73-abbf-c08f9b18ac04,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.92,2025-08-20,2025-08-20 07:58:00.000000,2025-08-20 07:58:00.000000,transport,Cash
9d3a0a1f-81ad-4dd4-ac67-87fb5749bc6a,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.63,2025-08-21,2025-08-21 20:01:00.000000,2025-08-21 20:01:00.000000,Taxi,Credit Card
ae2671f6-52ad-4ef9-a92c-556fad090b46,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.84,2025-08-21,2025-08-21 20:38:00.000000,2025-08-21 20:38:00.000000,Bus fare,Bank Transfer
33cc9237-66b1-4dd2-a1ed-0cdc9de958f0,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.31,2025-08-21,2025-08-21 12:18:00.000000,2025-08-21 12:18:00.000000,Petrol,PayNow
0ddc4bad-adb7-4344-8ff8-89fa977303b4,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.66,2025-08-22,2025-08-22 19:43:00.000000,2025-08-22 19:43:00.000000,Taxi,Cash
b4dca096-ff5e-480a-872b-dd71ddb88130,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,4.86,2025-08-22,2025-08-22 08:03:00.000000,2025-08-22 08:03:00.000000,Bubble tea,Bank Transfer
f072cbf7-619c-48ef-89db-b4107195b6a2,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.59,2025-08-22,2025-08-22 13:38:00.000000,2025-08-22 13:38:00.000000,Movie tickets,PayNow
23116ac0-f75e-472c-bed6-58621ec27468,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.25,2025-08-22,2025-08-22 18:42:00.000000,2025-08-22 18:42:00.000000,Bus fare,Credit Card
7226c7c2-112d-40ac-8f3c-ab9c897deff7,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.72,2025-08-23,2025-08-23 16:30:00.000000,2025-08-23 16:30:00.000000,transport,PayNow
6412982b-71c5-4700-9ac6-dc1b3f7894d1,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.71,2025-08-23,2025-08-23 06:20:00.000000,2025-08-23 06:20:00.000000,Petrol,EZ-Link
782956e3-156f-4e9e-bf22-b5463851ba6c,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,4.96,2025-08-24,2025-08-24 10:37:00.000000,2025-08-24 10:37:00.000000,Lunch,Credit Card
0159cadf-05de-4956-97e6-7c0e332f5e1c,86716dc1-061e-4879-bd5b-ab4701d22dc6,e5844fa7-c620-4d55-a4b4-2b4d437950fb,18.92,2025-08-24,2025-08-24 15:45:00.000000,2025-08-24 15:45:00.000000,Phone bill,PayNow
0db6622b-0e6e-44bc-ae29-90de70044a3b,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.52,2025-08-25,2025-08-25 11:09:00.000000,2025-08-25 11:09:00.000000,Petrol,EZ-Link
7f99e5e4-4c45-42a8-9243-411a958c1e70,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.14,2025-08-25,2025-08-25 07:52:00.000000,2025-08-25 07:52:00.000000,popular,Bank Transfer
68e41520-f16b-47cf-890b-f170bc75f66d,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,9.02,2025-08-25,2025-08-25 22:04:00.000000,2025-08-25 22:04:00.000000,Bubble tea,Cash
a6a09224-c36b-43ad-85ad-3f5952d02d92,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,7.23,2025-08-26,2025-08-26 18:43:00.000000,2025-08-26 18:43:00.000000,popular,PayNow
40367ce0-b6c7-4000-8ad7-1ebcf4dc47e8,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.86,2025-08-26,2025-08-26 18:34:00.000000,2025-08-26 18:34:00.000000,MRT fare to work,Credit Card
4e8ce8c3-b4e8-4b42-9af8-9218af700fa6,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,6.8,2025-08-27,2025-08-27 08:58:00.000000,2025-08-27 08:58:00.000000,Lunch at food court,EZ-Link
5275baf7-a395-4879-a6b9-c1a8bab1699e,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,5.37,2025-08-27,2025-08-27 13:07:00.000000,2025-08-27 13:07:00.000000,lunchh,Credit Card
04920d8c-5112-4308-933c-fef5cb03e28e,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,1.84,2025-08-27,2025-08-27 16:26:00.000000,2025-08-27 16:26:00.000000,Snacks,Cash
4b2270a0-b998-456c-b4f9-466c17b4c60a,86716dc1-061e-4879-bd5b-ab4701d22dc6,6dab2073-ff40-4704-8a15-0d3593de8c52,2.95,2025-08-27,2025-08-27 09:54:00.000000,2025-08-27 09:54:00.000000,Bubble tea,Credit Card
83e87f7b-5330-4212-94b7-99c5f142c0ce,86716dc1-061e-4879-bd5b-ab4701d22dc6,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,8.69,2025-08-27,2025-08-27 09:07:00.000000,2025-08-27 09:07:00.000000,Netflix subscription,PayNow
bb8d8d3d-4be5-4ff2-85b0-3ba1b751a6e3,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.32,2025-08-27,2025-08-27 21:13:00.000000,2025-08-27 21:13:00.000000,Taxi,Cash
98e97567-18ab-4155-b0d4-7d3fd1d78e8a,86716dc1-061e-4879-bd5b-ab4701d22dc6,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.26,2025-08-29,2025-08-29 18:28:00.000000,2025-08-29 18:28:00.000000,Petrol,PayNow
