budgetID,userID,catID,budgetStartDate,budgetEndDate,budgetLimit,budgetName,budgetDesc,budgetFreq
ce092a55-f702-475a-808c-e8df101a7132,bbeb7d1c-4820-481a-84b6-302371fb9a50,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2025-08-10,2025-09-09,88.89,Transport Budget,Monthly transport spending,monthly
ef117b9f-bab1-4dde-bc2a-7c4824e5c8d3,bbeb7d1c-4820-481a-84b6-302371fb9a50,6dab2073-ff40-4704-8a15-0d3593de8c52,2025-08-10,2025-09-09,394.2,Food & Dining Budget,Monthly food & dining spending,monthly
e218e365-3f6b-4d1f-9ff3-7ea97b82a6dc,bbeb7d1c-4820-481a-84b6-302371fb9a50,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2025-09-10,2025-10-09,140.93,Transport Budget,Monthly transport spending,monthly
fb8f0bf5-74cb-48bd-b21b-821d71dd5dfa,bbeb7d1c-4820-481a-84b6-302371fb9a50,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2025-09-10,2025-10-09,119.82,Entertainment Budget,Monthly entertainment spending,monthly
fa610c69-564d-4443-88eb-b3dec37da510,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2025-09-10,2025-10-09,172.71,Utilities Budget,Monthly utilities spending,monthly
9e628d04-e24c-4c51-8e26-6940e6a4a54e,bbeb7d1c-4820-481a-84b6-302371fb9a50,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2025-10-10,2025-11-09,118.07,Entertainment Budget,Monthly entertainment spending,monthly
749d99a0-8def-4cf7-ad8a-60294afb5495,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2025-10-10,2025-11-09,220.77,Utilities Budget,Monthly utilities spending,monthly
f4363e47-265e-4915-99bd-16bd5f8fbf6c,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2025-11-10,2025-12-09,261.31,Utilities Budget,Monthly utilities spending,monthly
45248aa2-a380-403a-8263-18d59eba3632,bbeb7d1c-4820-481a-84b6-302371fb9a50,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2025-11-10,2025-12-09,147.61,Entertainment Budget,Monthly entertainment spending,monthly
41ac2da5-3529-4406-8ac3-6e6706768d88,bbeb7d1c-4820-481a-84b6-302371fb9a50,6dab2073-ff40-4704-8a15-0d3593de8c52,2025-11-10,2025-12-09,275.93,Food & Dining Budget,Monthly food & dining spending,monthly
c85c4a63-b57c-4403-92b1-23de29bc47c3,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2025-12-10,2026-01-09,208.96,Utilities Budget,Monthly utilities spending,monthly
65d4fdab-9766-48c9-b4a3-cfd03fce4ecf,bbeb7d1c-4820-481a-84b6-302371fb9a50,6dab2073-ff40-4704-8a15-0d3593de8c52,2025-12-10,2026-01-09,300.76,Food & Dining Budget,Monthly food & dining spending,monthly
70d31ee2-526b-40da-bd63-a57c8000c57c,bbeb7d1c-4820-481a-84b6-302371fb9a50,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2025-12-10,2026-01-09,123.91,Entertainment Budget,Monthly entertainment spending,monthly
5caa5bf3-c97e-49d0-a9e8-8ea1b037d682,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2026-01-10,2026-02-09,169.08,Utilities Budget,Monthly utilities spending,monthly
797d66cd-2f46-42d1-b775-e63299e0d372,bbeb7d1c-4820-481a-84b6-302371fb9a50,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2026-01-10,2026-02-09,128.95,Transport Budget,Monthly transport spending,monthly
2731209b-e1a8-4f1f-8f96-37858246006f,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2026-02-10,2026-03-09,161.32,Utilities Budget,Monthly utilities spending,monthly
b31e2d1b-318e-4267-abac-f5220b4ee13d,bbeb7d1c-4820-481a-84b6-302371fb9a50,6dab2073-ff40-4704-8a15-0d3593de8c52,2026-02-10,2026-03-09,386.21,Food & Dining Budget,Monthly food & dining spending,monthly
8dcd5433-3ca8-402e-b5e8-ee271fa5af3e,bbeb7d1c-4820-481a-84b6-302371fb9a50,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2026-03-10,2026-04-09,128.95,Transport Budget,Monthly transport spending,monthly
51867d82-dace-4da4-b952-154d0abc1cd9,bbeb7d1c-4820-481a-84b6-302371fb9a50,6dab2073-ff40-4704-8a15-0d3593de8c52,2026-03-10,2026-04-09,291.4,Food & Dining Budget,Monthly food & dining spending,monthly
7cbf4657-8b49-4f82-9baf-ec01f483f464,bbeb7d1c-4820-481a-84b6-302371fb9a50,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2026-03-10,2026-04-09,95.98,Entertainment Budget,Monthly entertainment spending,monthly
64802cf3-1177-4bd3-b666-fbdc57872dec,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2026-03-10,2026-04-09,187.67,Utilities Budget,Monthly utilities spending,monthly
338fce3b-9335-4a39-a74b-dac69b4c7961,bbeb7d1c-4820-481a-84b6-302371fb9a50,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2026-04-10,2026-05-09,127.88,Transport Budget,Monthly transport spending,monthly
2212e6d0-4f84-4b54-83ee-4e58e7d56067,bbeb7d1c-4820-481a-84b6-302371fb9a50,6dab2073-ff40-4704-8a15-0d3593de8c52,2026-04-10,2026-05-09,361.96,Food & Dining Budget,Monthly food & dining spending,monthly
56463126-adad-4eff-b189-858f86bb315a,bbeb7d1c-4820-481a-84b6-302371fb9a50,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2026-04-10,2026-05-09,47.59,Entertainment Budget,Monthly entertainment spending,monthly
71055774-1f38-4f19-b3e7-834c4f34a3eb,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2026-05-10,2026-06-09,269.11,Utilities Budget,Monthly utilities spending,monthly
934a5d29-d749-4480-9d4e-82d407f6c02e,bbeb7d1c-4820-481a-84b6-302371fb9a50,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2026-05-10,2026-06-09,60.3,Entertainment Budget,Monthly entertainment spending,monthly
cbc6da11-ab72-41b4-a0b9-6a4321509a5a,bbeb7d1c-4820-481a-84b6-302371fb9a50,6dab2073-ff40-4704-8a15-0d3593de8c52,2026-06-10,2026-07-09,344.52,Food & Dining Budget,Monthly food & dining spending,monthly
637b04f2-f0b9-4c27-86bd-091d6f65b70b,bbeb7d1c-4820-481a-84b6-302371fb9a50,e5844fa7-c620-4d55-a4b4-2b4d437950fb,2026-06-10,2026-07-09,259.07,Utilities Budget,Monthly utilities spending,monthly
